Date,0.083,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2024-04-23,5.56451633199289,6.72129788706877,7.02372040786683,7.08131532488116,7.08547709067712,7.07993535868417,7.07395670076876,7.06907412992873,7.06525314075291,7.06224067433892,7.05982046642724,7.05783773601949,7.05618482387099,7.05478604818057,7.05358705865258,7.05254792480691,7.05163868033559,7.05083640522391,7.05012327164963,7.05012327164963,7.048910944499,7.04839137571404,7.04791904045449,7.04748777782607,7.04709245375,7.0467287556,7.04639303423077,7.04608218111111,7.04579353178571,7.04552478931034,7.045273963
2024-04-22,5.58229589062878,6.78001669511384,7.07111226708862,7.11586204026414,7.11162897205997,7.10079030442944,7.09128852693808,7.08391093738178,7.07822890793201,7.07377269275321,7.07019869508236,7.06727232213342,7.06483314808064,7.06276910404508,7.06099989284834,7.05946656915582,7.05812490917593,7.05694109112952,7.05588880832226,7.05588880832226,7.05409992749938,7.05333326428557,7.05263629772724,7.05199993695651,7.05141660625,7.050879942,7.05038455961538,7.04992587222222,7.04949994821429,7.04910339827586,7.048733285
2024-04-19,5.6083768111783,6.68533885383943,7.00195230703662,7.07202832273766,7.08055592222061,7.07563660974105,7.06909834223023,7.063435063882,7.05889476519975,7.0552787299376,7.05236171124902,7.04996820844183,7.04797169409961,7.04628179528738,7.04483315961875,7.04357763331581,7.04247903610934,7.04150968238843,7.04064803373731,7.04064803373731,7.0391832304886,7.03855545761592,7.03798475499914,7.03746367869542,7.0369860254166,7.03654658439998,7.03614094653846,7.03576535592593,7.03541659321429,7.03509188310345,7.03478882033333
2024-04-18,5.73026081248469,6.56954457104091,6.79825171797478,6.8809454645048,6.92245409080993,6.94736315917937,6.96396929673702,6.97583082571586,6.98472697250004,6.99164619777778,6.997181578,7.00171052545455,7.00548464833333,7.00867813692308,7.01141541285714,7.01378771866667,7.01586348625,7.01769504588235,7.01932309888889,7.01932309888889,7.022090789,7.02327694190476,7.02435526272727,7.02533981652174,7.02624232416667,7.0270726312,7.02783906846154,7.02854873259259,7.02920770642857,7.0298212337931,7.03039385933333
2024-04-17,5.75922420060323,6.61879202038291,6.88223548444523,6.95771568344888,6.98331083723772,6.9944077946824,7.0005634878009,7.00462362392142,7.00758073980581,7.00985822267656,7.01167453557141,7.0131591921897,7.01439605416882,7.01544254277106,7.01633951160976,7.01711687935351,7.01779707484383,7.0183972470211,7.01893073332422,7.01893073332422,7.01983765999947,7.02022634285701,7.02057969090906,7.02090231304347,7.02119805,7.021470128,7.02172127692308,7.02195382222222,7.02216975714286,7.0223708,7.02255844
2024-04-16,5.86645401574981,6.35629589790791,6.60972792815641,6.73899503268086,6.81253388406981,6.85854582541334,6.88963768175538,6.91194095660321,6.92869040412125,6.94172293432325,6.95215019488633,6.9606818878644,6.96779170442226,6.97380772076723,6.97896431056758,6.98343335614043,6.9873437712849,6.99079413765577,6.99386113000218,6.99386113000218,6.99907501700014,7.00130954000003,7.00334092454546,7.00519566695652,7.0068958475,7.0084600136,7.00990385923077,7.01124075333333,7.012482155,7.01363794275862,7.014716678
2024-04-05,5.93469266422578,6.13066145679092,6.29147033095058,6.41238820913932,6.50454758024403,6.57576704089296,6.63157886983108,6.67592886746182,6.71165516604971,6.74081742293157,6.76492433516191,6.78509176123342,6.80215326947964,6.81673791440572,6.82932532117606,6.84028497231255,6.84990443276241,6.85840978254928,6.86598052502042,6.86598052502042,6.87886627871348,6.88439272069718,6.88941808555272,6.89400725897293,6.89821448074937,6.90208541380468,6.9056587572761,6.90896751414783,6.91203999512657,6.91490061959489,6.91757055927307
2024-04-04,5.8767221891866,6.12173219830426,6.31091529183249,6.44526431733832,6.54265942378109,6.61476176061438,6.669266672268,6.71131721749619,6.74439744583293,6.77090141494852,6.79249878875021,6.81037192448713,6.82537115473992,6.83811756911334,6.84907180724747,6.85858064208366,6.86690890684582,6.87426164984085,6.88079970302153,6.88079970302153,6.89191737084327,6.89668275119206,6.90101510568995,6.90497083672856,6.90859697931706,6.91193306077841,6.91501253704575,6.91786391291735,6.92051162396601,6.92297673691709,6.92527751046055
2024-04-02,5.86989235108493,6.13601430290068,6.33444599967609,6.47091075064238,6.56717871771474,6.63686190784886,6.68859874457058,6.72796001058776,6.75860023580374,6.78296039203154,6.80270153752926,6.8189756559501,6.83259700166621,6.84415199088812,6.85407069798584,6.86267407036097,6.87020558916393,6.87685283200911,6.88276238850145,6.88276238850145,6.89280971995267,6.89711594305967,6.90103074988581,6.90460516849607,6.90788173405391,6.91089618210605,6.91367875349438,6.9162552105084,6.91864763591646,6.92087506700149,6.92295400295458
2024-04-01,5.89422375567767,6.1347970660462,6.32042280911094,6.45215896434387,6.54760594671753,6.61823264559469,6.67160148523888,6.71276296849173,6.74513615629558,6.77106904382569,6.79219830857578,6.80968242232249,6.82435421903437,6.83682181279164,6.84753610238854,6.85683645725371,6.86498201430644,6.87217338635374,6.87856791143429,6.87856791143429,6.88944146320364,6.89410219488676,6.89833940602076,6.90220826246575,6.90575476746912,6.90901758093657,6.91202942442019,6.91481817690338,6.91740773741675,6.91981871007677,6.92206895260501
2024-03-28,5.91961560343986,6.14699009077738,6.32444297550251,6.4517197187945,6.54478146334603,6.6141735916908,6.66693990998721,6.70784093907318,6.74013457199579,6.76607999090251,6.78726553679594,6.80482386243175,6.81957441249456,6.83211869734392,6.84290465635941,6.8522706083249,6.86047559922107,6.86772059931257,6.87416348313089,6.87416348313089,6.88512023544473,6.88981686830825,6.89408679401607,6.89798556475816,6.90155951681262,6.9048475963067,6.90788277075309,6.91069313085152,6.91330275837768,6.91573241572546,6.91800009821786
2024-03-27,5.97255844915122,6.1473646372147,6.29846262359442,6.41754086114018,6.51192791985888,6.58721286629304,6.64766658327671,6.69655976651595,6.7364031453835,6.76912912241513,6.79622925941166,6.81885846045824,6.83791401599907,6.85409565444236,6.86795123160059,6.87991154842718,6.89031693016297,6.899437554799,6.90748903292666,6.90748903292666,6.92104320595529,6.92679887920214,6.93200398414854,6.93673462335973,6.94105374495266,6.94501374807742,6.94865852766427,6.95202508548104,6.95514480480381,6.95804446337614,6.96074704209153
2024-03-26,6.07883337508684,6.18535767935733,6.28897008444497,6.38073224556245,6.46184750339433,6.53340176298329,6.59637474807579,6.65165018747605,6.70002503415728,6.74221780841133,6.77887614773801,6.810583638399,6.83786599651464,6.86119666019594,6.881001848417,6.89766513708915,6.91153159804612,6.92291154234363,6.93208390537531,6.93208390537531,6.94478282284388,6.94873647843856,6.95134151842719,6.95276044668769,6.95313887426468,6.95260718844593,6.95128206071968,6.9492678089728,6.94665762783665,6.94353469977055,6.93997319828047
2024-03-25,6.03785496197338,6.15802361277163,6.26892704442412,6.36243153526391,6.44160789679763,6.50894882820292,6.56648228683057,6.61586199101308,6.65843976386304,6.69532344179071,6.7274232951221,6.75548929583006,6.78014108399944,6.80189210276925,6.82116906956579,6.83832771252066,6.85366551174221,6.86743203510446,6.87983733919322,6.87983733919322,6.90124675489749,6.91052895524242,6.91901442602118,6.92679648501674,6.93395528834499,6.9405599225643,6.94667013622944,6.95233777666675,6.95760798523991,6.96252019432142,6.9671089610914
2024-03-22,6.01948853662114,6.1335253912146,6.2422246554064,6.33661371933317,6.41855748279452,6.48967878006759,6.55138973821931,6.60491907766769,6.65133587969709,6.69157027781425,6.72643147077718,6.75662340370417,6.78275841889057,6.80536913896798,6.82491881108617,6.84181031123192,6.85639398205361,6.86897445514291,6.87981658920428,6.87981658920428,6.89717675152524,6.90406888569684,6.90997821518584,6.91503609604429,6.91935664683723,6.92303899429954,6.92616922745507,6.92882209797394,6.93106249965479,6.93294675566194,6.93452373844098
2024-03-21,6.00838093738045,6.13267285640786,6.24661828395326,6.34205218993835,6.42235786926658,6.49025903860753,6.54795377986614,6.59722050600231,6.63950191482314,6.6759716041405,6.70758701286908,6.73513156444947,6.75924827265477,6.78046658748989,6.79922388105612,6.81588267701159,6.83074449476352,6.84406099688215,6.85604298458908,6.85604298458908,6.87668458941239,6.88562036502464,6.89378264006479,6.9012632519149,6.90814084615715,6.91448302028032,6.92034808859025,6.92578653933195,6.9308422411343,6.93555344480073,6.93995361760852
2024-03-20,6.04950858406049,6.16618927695303,6.2737416345486,6.36431018066941,6.44091210704372,6.50599286434317,6.5615390181736,6.60916819194168,6.65020084556064,6.68571763906777,6.71660534349262,6.74359364183949,6.76728467489616,6.78817680160576,6.80668373988163,6.82315001370623,6.83786344256273,6.85106525904368,6.86295832149408,6.86295832149408,6.8834765926861,6.89236983235305,6.90049847097455,6.90795229832237,6.91480839575334,6.92113316476861,6.92698400431171,6.93241070121627,6.93745658589945,6.9421594955126,6.94655257881319
2024-03-19,6.08213204771208,6.1899283992659,6.29031995298258,6.3757301470619,6.448674096265,6.51121652082441,6.56505576151002,6.61159167504185,6.6519805671002,6.68717969197807,6.71798334627336,6.74505218317461,6.7689370533853,6.79009842228117,6.80892220755223,6.82573271704095,6.8408032345402,6.85436469542045,6.86661280890061,6.86661280890061,6.88780981240799,6.89702173795552,6.90545366515385,6.91319503233027,6.92032301011058,6.92690438793157,6.93299714724857,6.93865177635796,6.94391237174215,6.94881756271097,6.95340128950002
2024-03-18,6.1181747894091,6.21298228608132,6.30284763471145,6.38066308930379,6.4482462018866,6.50712212368526,6.5585726007811,6.6036765261469,6.64334353335135,6.67834185183071,6.70932142624122,6.73683312425824,6.76134471112178,6.78325414940441,6.80290068412794,6.82057409258819,6.8365224118795,6.85095840254512,6.86406496188898,6.86406496188898,6.8868985693401,6.89687943481662,6.90604440824085,6.914482306894,6.92227053948737,6.92947673229932,6.9361601068599,6.94237264903336,6.94816010272704,6.95356281596328,6.9586164624926
2024-03-15,6.36629726416087,6.34802205479083,6.36208573608403,6.39594317031811,6.43942295414049,6.48633268851316,6.53303455487509,6.57751034282521,6.61875148555168,6.65636415580952,6.69031607350118,6.72077621767657,6.74801506471255,6.77234395076305,6.79407947317859,6.81352370964388,6.83095425717844,6.84662022126864,6.86074168408167,6.86074168408167,6.88509561987824,6.89563986894509,6.90526866384758,6.91408966065515,6.9221957370171,6.92966710956141,6.9365731798031,6.94297412449519,6.94892225479635,6.954463171602,6.95963674423799
2024-03-14,6.25260238044195,6.28734041341849,6.33232951274046,6.38057757726319,6.42927740401506,6.4766606599655,6.52167350680107,6.56374680077442,6.60263424542861,6.63829921627296,6.6708363197843,6.70041763336124,6.72725639254723,6.751582935528,6.77362919354329,6.7936190835189,6.81176292838345,6.82825458318979,6.84327034105225,6.84327034105225,6.86949247676081,6.88096718148694,6.89150509556972,6.90120527920163,6.91015521183771,6.91843208765371,6.92610401442687,6.93323110352463,6.93986644820721,6.94605699336011,6.95184430322393
2024-03-13,6.18106334939668,6.25285033839857,6.32285265049865,6.38522658745115,6.44090733750319,6.49070779929679,6.53533523912853,6.57540561450011,6.6114558977236,6.64395468485389,6.67331133386225,6.69988384068,6.7239856316281,6.74589142504185,6.76584229294684,6.78405003488928,6.80070095999911,6.81595915966488,6.82996934148586,6.82996934148586,6.85474197227252,6.86571743502375,6.87587436181596,6.88529149327112,6.89403883680265,6.90217872432078,6.90976673413523,6.91685249521913,6.92348038949459,6.9296901656504,6.93551747615397
2024-03-08,6.1387047829205,6.21557549499821,6.29032197231449,6.35671417441245,6.41578691649614,6.46843990689535,6.51545594498052,6.55751661803748,6.59521584563524,6.62907157096254,6.65953585650779,6.68700360532134,6.71182009807643,6.73428750951018,6.75467054495221,6.7732013180019,6.79008357353832,6.80549634574445,6.81959712836514,6.81959712836514,6.84440112766315,6.85533460017859,6.86542046365274,6.87474316604818,6.88337754032374,6.89138998752273,6.89883950709335,6.90577859480164,6.91225402582419,6.91830753821829,6.92397642990773
2024-03-07,6.15063955498912,6.23053213126197,6.30746062823672,6.37513610771819,6.43481019580154,6.48755399125369,6.5342851795372,6.57579095949078,6.61274744260289,6.645736079188,6.67525757726116,6.70174370570486,6.72556731109627,6.7470508253585,6.76647349758617,6.7840775466087,6.80007339995486,6.81464415891563,6.82794940757228,6.82794940757228,6.85130316676422,6.86158024056626,6.87105334644097,6.87980482204526,6.88790718229318,6.895424407772,6.90241305318612,6.90892320209679,6.91499929026749,6.92068081657716,6.92600295763096
2024-03-06,6.17286519702253,6.24401174041483,6.31416066208301,6.37720294911856,6.43381691420187,6.48464331809953,6.53027815510279,6.57126929508288,6.60811578909909,6.64126896136995,6.67113464845219,6.6980761250936,6.72241738960699,6.74444658063822,6.76441937021599,6.78256223136193,6.79907551718339,6.81413631598452,6.82790106633933,6.82790106633933,6.85207892470063,6.8627218410501,6.87253193809956,6.88159345505052,6.88998094417928,6.89776044631499,6.90499052478948,6.91172317334884,6.91800461233253,6.92387598617237,6.92937397400586
2024-03-05,6.19919573612427,6.26015419357892,6.32363169316974,6.38304883901701,6.43795664052244,6.48823557473246,6.53397751070195,6.57540342412473,6.61280680162605,6.64651537842747,6.6768658686225,6.70418782472272,6.72879384374576,6.75097412553441,6.77099396259468,6.78909315668886,6.80548665790294,6.82036593801699,6.83390076461921,6.83390076461921,6.85751934503618,6.86785173732932,6.87734068062334,6.8860761451119,6.89413722554622,6.90159348990813,6.9085061768777,6.91492925198082,6.92091033434702,6.92649150676756,6.93171002167925
2024-03-04,6.149728716534,6.23015792626199,6.30724936177217,6.37475647290098,6.43401976761006,6.48617976490425,6.53220807414377,6.57293350647481,6.60906402901455,6.64120523805117,6.66987591569727,6.69552114134251,6.71852335171869,6.73921167878886,6.75786984082061,6.77474281709311,6.79004249921551,6.80395248075308,6.81663212073257,6.81663212073257,6.83883682928426,6.8485879990886,6.85756565567776,6.86585054306903,6.87351354889237,6.88061703100174,6.88721595354288,6.89335886111864,6.89908871524301,6.90444361353369,6.90945740894545
2024-03-01,6.17541077997396,6.24771401169947,6.31788096600407,6.38009771089725,6.43537763735625,6.4845963506346,6.52851118488558,6.56777787495779,6.60296480812444,6.63456521464092,6.66300760192651,6.68866469132755,6.71186107756677,6.73287979803958,6.75196797117615,6.7693416393781,6.78518993191366,6.79967864606559,6.81295333030888,6.81295333030888,6.83635713323534,6.84669823878842,6.85625297409767,6.8650989177474,6.87330478903396,6.88093155569247,6.8880333945263,6.89465852531296,6.90084993545039,6.90664601032255,6.91208108224116
2024-02-29,6.16250501986112,6.22890634590907,6.29440180056273,6.35343769744467,6.40672789279063,6.45490247665571,6.49851795834656,6.53806618572159,6.57398215788084,6.60665087052391,6.63641331558517,6.66357174133363,6.68839426566605,6.71111892357521,6.7319572195247,6.75109724651488,6.76870642581738,6.78493391454092,6.79991272224412,6.79991272224412,6.82658654174264,6.83848250042014,6.84953438472526,6.85981831578296,6.86940258724138,6.87834853656242,6.88671131425533,6.89454056342223,6.90188102044977,6.9087730463406,6.91525309700616
2024-02-28,6.18077185278133,6.23740484782024,6.29475887073937,6.34782164955512,6.39690723342936,6.44230688308922,6.48429071754993,6.52310924212263,6.55899476625334,6.59216271912406,6.62281287037715,6.65113046279425,6.67728726326986,6.70144253796359,6.72374395709186,6.74432843442674,6.76332290620545,6.78084505381519,6.7970039743042,6.7970039743042,6.82562928807194,6.83827633123061,6.84992247931079,6.86064238778429,6.87050524783554,6.8795751830531,6.88791161744369,6.89556961683702,6.90260020560052,6.9090506604448,6.91496478297275
2024-02-27,6.2003200974449,6.24267847409513,6.289615238077,6.33615033351829,6.38145081156921,6.42496229080484,6.4663379111257,6.50538375707196,6.54201710526853,6.57623463666381,6.60808837347305,6.63766758825861,6.66508531606392,6.69046840188308,6.71395025233514,6.73566564593551,6.7557471016562,6.77432241910744,6.79151309241756,6.79151309241756,6.82218977881855,6.8358809995069,6.84859795919255,6.86042409874737,6.87143573856583,6.88170250769842,6.89128780505459,6.90024927090931,6.90863925344714,6.91650525995996,6.92389038595229
2024-02-26,6.19333395169035,6.25987557959404,6.32501896128488,6.38329549101102,6.43551949344392,6.48240228637714,6.52456575334421,6.56255407675479,6.59684388604587,6.62785303957542,6.65594822830734,6.68145156301561,6.7046462841481,6.72578171410063,6.74507755500185,6.76272762080871,6.77890308022385,6.79375527638559,6.80741818020029,6.80741818020029,6.83163767451132,6.8423932317601,6.85236046871523,6.86161355573968,6.87021864337952,6.87823480725858,6.88571487512239,6.89270615132844,6.89925105203555,6.90538766257986,6.9111502270006
2024-02-23,6.20246873913123,6.24757010317678,6.295616986104,6.34203502638194,6.38652830865992,6.42891202174515,6.46908633579397,6.50701565043882,6.54271217434992,6.5762229913824,6.6076199273902,6.63699166146573,6.66443763109804,6.69006336688553,6.71397696256359,6.73628644313925,6.7570978402632,6.77651382157854,6.79463275127409,6.79463275127409,6.82734801229473,6.84211531066121,6.85592731865348,6.86885603297394,6.88096827320318,6.89232589937291,6.9029860629848,6.91300147758885,6.92242069841896,6.9312884032568,6.9396456687983
2024-02-22,6.20387572164711,6.2490383298971,6.29743453027799,6.34437144754848,6.38946147234813,6.43245665035802,6.47321520972911,6.51167517723988,6.54783366486251,6.58173068344514,6.61343656293127,6.64304223876229,6.67065180984086,6.69637689117677,6.7203323793849,6.74263332585618,6.76339267417525,6.78271966804906,6.80071877594762,6.80071877594762,6.8331235480483,6.84770956844965,6.86132826334585,6.87405495954303,6.88595932625937,6.89710563738034,6.90755306805002,6.91735600985171,6.92656439285877,6.93522400598441,6.94337680950422
2024-02-21,6.27546701199553,6.29966433727226,6.33288596969805,6.37025374458848,6.40956903120107,6.44929142823056,6.48836747952689,6.52610139989954,6.56205782209809,6.59598890785472,6.6277799597521,6.65740904973077,6.68491723936025,6.71038677999397,6.73392530428798,6.7556544980165,6.77570210639134,6.79419640818077,6.81126250385745,6.81126250385745,6.84158120512686,6.85505111203841,6.8675263799668,6.87909574911376,6.88984022780471,6.89983348901502,6.9091423452253,6.91782726114831,6.92594287628582,6.93353851839309,6.94065869557262
2024-02-20,6.28835111881778,6.30590727638102,6.33686489683989,6.37491670301815,6.41636623401895,6.45874363208772,6.50044558457124,6.54047547295341,6.57825661950251,6.61349873283639,6.64610296745194,6.67609492430667,6.7035777965761,6.72869997806784,6.75163300210893,6.77255681434192,6.79165021331218,6.80908489886012,6.82502200978269,6.82502200978269,6.85298575837567,6.86527116260021,6.87657714321208,6.88700271397286,6.89663625133523,6.90555646676328,6.91383336977868,6.92152918787933,6.92869922403245,6.93539264226351,6.94165317833739
2024-02-19,6.25052514468163,6.28393220210339,6.32527865028557,6.36909526666777,6.41347741519042,6.45713553912318,6.49922794459575,6.53923600483813,6.57687139816115,6.61200748382468,6.64462882146546,6.67479428998452,6.70261036678905,6.72821196935285,6.75174890050538,6.77337642439439,6.79324886821487,6.81151542349381,6.82831753132708,6.82831753132708,6.85804728131558,6.87120936733031,6.88337594496212,6.89463986018472,6.90508508934763,6.9147873883278,6.92381496880929,6.93222917095326,6.94008511241839,6.94743230136613,6.95431520652174
2024-02-16,6.17846446781812,6.24375055529114,6.30959332107191,6.36991455943057,6.42493862730518,6.47497202278667,6.52036588567225,6.561489827792,6.59871408718049,6.63239775033477,6.6628813560893,6.69048262573283,6.71549438964953,6.73818402609954,6.75879391199805,6.77754252342106,6.79462592630539,6.81021947399937,6.82447958449786,6.82447958449786,6.84954105197304,6.86057615904181,6.87074843494176,6.8801445010593,6.88884124001772,6.89690691422525,6.90440216699439,6.91138091427075,6.91789113588594,6.92397557551787,6.92967235840339
2024-02-15,6.18441443258476,6.25229065859459,6.31963396875926,6.38046449848618,6.43530738977658,6.48469108204227,6.52912933744651,6.56910989777237,6.60508787855806,6.63748249622344,6.66667609345252,6.69301470591864,6.71680962155011,6.73833953877373,6.75785304540812,6.77557122492651,6.79169025914596,6.80638394171311,6.81980604935804,6.81980604935804,6.84336357130213,6.85372531513031,6.86327160906152,6.87208541773351,6.88024013790311,6.88780075324116,6.89482485365481,6.90136353268833,6.90746217595913,6.91316115275288,6.91849642194175
2024-02-13,6.27928949310755,6.30670229815083,6.3475835572698,6.39369430431044,6.44100084214369,6.48708656216818,6.53059422847695,6.57084895804253,6.60760522486145,6.64087865229019,6.67083549516794,6.69772114864688,6.72181487246031,6.74340197047504,6.76275746318404,6.78013721767251,6.79577382234655,6.80987539828729,6.82262615488445,6.82262615488445,6.84470210985517,6.85429194995565,6.86306456366881,6.87111302321652,6.87851819114875,6.88535037160123,6.8916707645713,6.89753273318515,6.90298289964879,6.90806208795004,6.91280613172895
2024-02-12,6.30996776758471,6.30695214246903,6.33037517107719,6.3689009941337,6.41426269903863,6.4614529206013,6.50756148054396,6.55100913167114,6.59104570614907,6.62742410827956,6.66019073841552,6.6895525956515,6.7157945460074,6.73922913939014,6.76016732286407,6.77890238509606,6.79570212382637,6.81080599184136,6.82442514211073,6.82442514211073,6.84792295550219,6.85810046150437,6.86739629033882,6.87591375637736,6.88374205256923,6.89095826729626,6.89762914145136,6.90381258243353,6.90955895883167,6.91491220191753,6.91991073970938
2024-02-07,6.34928922122276,6.32116332094738,6.33267087375108,6.367363233449,6.4124106080209,6.46045069481336,6.50745088219816,6.55137358962412,6.5913495798913,6.62717110814224,6.65898533323858,6.68711225145105,6.71193937464044,6.73386316521124,6.75325852287177,6.77046474689564,6.78578088098076,6.79946615168812,6.81174295271386,6.81174295271386,6.83280112723419,6.84188040884367,6.85015487350079,6.85772326855318,6.86466975333536,6.87106626169387,6.87697448165224,6.88244750495197,6.88753119709453,6.89226533359698,6.89668454225281
2024-02-06,6.32099010776055,6.33014126745109,6.35500277806651,6.38885908996883,6.42717486899846,6.46697765131318,6.5063756327843,6.54421711908504,6.57985110267746,6.61295984835243,6.64344260253261,6.67133547384292,6.69675680162897,6.71987039733814,6.74086124549885,6.75991982842172,6.7772323666074,6.79297507150694,6.80731107989752,6.80731107989752,6.83234345014902,6.84329410123514,6.85334801973713,6.86260002720053,6.8711340041856,6.87902404168995,6.88633553825835,6.89312621683983,6.8994470494121,6.90534308631822,6.91085419275071
2024-02-05,6.32951901477845,6.34701092603753,6.37695831388868,6.413087050643,6.45184713416013,6.49094220567854,6.52894006592398,6.56499770283302,6.59866813205458,6.62976552733046,6.65827174767676,6.68427215305478,6.70791204902252,6.7293675831683,6.74882669991916,6.76647703980958,6.7824985851519,6.79705950805057,6.81031414243065,6.81031414243065,6.83344964262357,6.84356808251239,6.8528571082716,6.86140475087346,6.86928877037266,6.87657777637412,6.88333227960525,6.88960565659161,6.89544502047915,6.90089199800306,6.90598341678308
